Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,1.2311,1,35.6073,39,67.3922,0.0044,0.026198,0.0,0.0,Nov,1,4,4,4,Returning_Visitor,0,0
9,2.0689,0,0.0,3,1149.8989,0.000333,0.004503,0.0,0.4,Nov,3,13,3,10,Returning_Visitor,0,0
3,26.1698,0,0.0,23,615.074,0.006091,0.055558,8.407085,0.0,Nov,2,2,4,13,New_Visitor,0,0
4,0.1286,0,0.0,7,396.1459,0.009398,0.05402,17.184701,0.0,May,2,2,1,1,Returning_Visitor,0,0
1,0.3915,0,0.0,34,130.0353,0.033166,0.061166,28.42926,0.0,Dec,4,2,6,2,Returning_Visitor,0,0
0,72.6902,0,0.0,6,6607.8454,0.002359,0.047881,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,0,0
0,4.2925,0,0.0,82,121.714,0.017793,0.035712,14.767402,0.0,Nov,2,2,4,1,Returning_Visitor,0,0
0,23.1699,0,0.0,26,455.9237,0.00197,0.016865,81.986155,0.0,May,2,2,4,4,Returning_Visitor,0,1
5,131.2087,0,0.0,145,163.5751,0.019766,0.007638,0.0,0.0,May,3,2,1,2,Returning_Visitor,1,0
10,13.3532,0,121.2357,41,3.1151,0.0041,0.019483,0.0,0.0,Sep,2,4,1,13,Returning_Visitor,0,0
0,22.7586,0,0.0,0,260.4603,0.003667,0.00063,13.795419,0.4,Dec,2,2,1,4,Returning_Visitor,1,0
0,30.1163,0,0.0,0,1824.3091,0.035945,0.017686,0.0,0.0,May,2,1,4,2,Returning_Visitor,0,0
11,30.0054,0,0.0,16,307.4188,3.1e-05,0.008624,0.0,0.0,Dec,1,2,1,13,Returning_Visitor,0,0
7,1.7659,0,0.0,97,88.7709,0.000941,0.009113,0.0,0.0,Nov,4,2,7,10,Returning_Visitor,1,0
0,6.8743,0,0.0,2,49.455,0.019351,0.064968,0.0,0.0,Dec,2,1,1,20,Returning_Visitor,1,1
0,31.1516,0,0.0,19,296.1535,0.032968,0.028522,0.0,0.0,Mar,4,2,6,13,New_Visitor,1,0
0,129.4964,0,0.0,1,259.7087,0.000179,0.016074,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,0,0
1,530.4899,0,10.3002,2,48.7495,0.0,0.058169,0.0,0.0,Nov,3,2,3,1,New_Visitor,0,0
1,20.013,0,0.0,73,770.3952,0.004696,0.000327,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,1,0
1,338.5397,4,0.0,8,76.2423,0.023111,0.011074,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,0,0
6,0.2601,0,0.0,15,11300.6916,0.059055,0.022761,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,0,0
0,36.3757,0,0.0,15,3263.045,0.029623,0.045876,0.0,0.0,Aug,2,2,7,2,New_Visitor,1,0
0,6.2286,5,40.9244,36,42116.1058,0.02103,0.027118,0.0,0.0,May,2,2,8,2,Returning_Visitor,0,1
1,8.896,0,0.0,0,503.3979,0.030047,0.011404,0.0,0.0,Nov,1,2,6,8,Returning_Visitor,0,0
0,0.0554,0,0.0,0,6.1228,0.00579,0.031521,0.0,0.0,Sep,2,2,3,1,Returning_Visitor,0,0
1,69.5191,0,0.0,1,28.8741,0.000169,0.016411,0.0,0.4,Nov,3,2,4,3,Returning_Visitor,0,0
1,38.4379,0,0.0,21,7848.3554,0.003981,0.000644,0.0,0.0,Nov,2,5,3,1,Returning_Visitor,0,0
1,8.8958,2,1028.9613,33,329.262,0.015407,0.027992,0.0,0.0,May,1,2,7,3,Returning_Visitor,0,1
0,23.3044,0,0.0,58,506.4894,0.020044,0.013588,0.0,0.0,Nov,2,6,1,3,Returning_Visitor,0,0
3,8.6053,0,0.0,14,6289.6007,3e-06,0.031608,0.0,0.0,Oct,3,4,3,3,New_Visitor,0,1
4,5.8197,0,0.0,44,5.4177,0.006878,0.001692,0.0,0.0,May,3,2,1,2,Returning_Visitor,1,0
3,7.2336,2,0.0,15,432.1294,0.02245,0.027458,0.0,0.2,Mar,2,4,1,1,Returning_Visitor,1,0
16,2.0819,0,0.0,9,446.7402,0.048619,0.022532,30.966168,0.0,May,2,2,1,2,Returning_Visitor,0,0
0,3398.75,0,0.0,19,13.2487,0.011629,0.049317,0.0,0.0,Dec,4,2,9,2,Returning_Visitor,0,0
3,4.4117,0,0.0,40,303.3662,0.031297,0.008854,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,0,1
0,189.2347,0,0.0,20,4064.1765,0.001249,0.00639,0.0,0.0,Nov,3,1,1,4,Returning_Visitor,0,0
5,104.6184,0,0.0,20,260.4384,0.005196,0.034287,0.0,0.0,Dec,1,2,1,4,Returning_Visitor,0,0
0,62.3154,0,0.0,13,277.2692,0.017454,0.009556,0.0,0.0,May,2,2,1,6,New_Visitor,0,0
14,436.7838,0,0.0,24,84.067,0.000181,0.004034,0.0,0.0,May,2,1,5,2,Returning_Visitor,0,0
0,2.2198,0,5.1324,0,2675.4617,0.006605,0.007669,0.0,0.0,May,1,2,1,4,New_Visitor,0,0
0,0.0636,0,428.1977,32,19483.6866,0.05467,0.026235,32.104701,0.0,Oct,2,4,5,3,New_Visitor,1,0
0,2.6505,1,0.0,2,536.9213,0.001016,0.126104,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,1,0
2,2418.4857,0,0.0,0,165.5367,0.005506,0.008112,0.0,0.0,June,2,2,1,1,Returning_Visitor,0,0
1,21.9505,0,0.0,30,211.8147,0.00088,0.03873,0.0,0.0,June,2,2,6,11,Returning_Visitor,1,0
0,1.2178,0,0.0,2,738.692,0.019992,0.0595,25.591796,0.0,May,3,2,3,2,New_Visitor,0,0
1,53.2926,0,0.0,8,7665.379,0.000106,0.023197,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,0,0
0,11.7059,1,0.0,30,463.7034,0.014393,0.053812,15.445944,0.0,Nov,3,2,3,1,Returning_Visitor,0,0
2,1.3943,0,0.0,7,283.8718,0.021957,0.003931,0.0,0.0,Oct,2,2,1,4,Returning_Visitor,1,1
0,2.4124,0,0.0,23,4508.9539,0.000797,0.006348,0.0,0.0,May,2,2,1,3,Returning_Visitor,0,0
1,96.8527,0,0.0,7,21.0835,0.044369,0.0548,0.0,0.8,Aug,1,2,3,10,Returning_Visitor,1,0
1,44.2936,0,0.0,40,146.8392,0.029607,0.00426,0.0,0.0,Oct,1,2,1,2,Returning_Visitor,0,0
0,23.0424,0,87.911,11,56.2252,0.012425,0.016434,5.873721,0.0,May,2,4,7,8,Returning_Visitor,0,0
0,35.6698,0,296.571,7,132.624,0.0073,0.01831,0.0,0.0,May,3,1,3,1,Returning_Visitor,0,0
0,3.0951,0,3.7937,17,334.7326,0.000282,0.006374,18.794947,0.0,Oct,1,2,1,2,Returning_Visitor,0,0
1,161.5544,0,49.9812,4,400.258,0.003696,0.000326,0.0,0.0,May,2,2,1,3,Returning_Visitor,0,0
0,2.6185,0,0.0,2,56.3605,0.025008,0.048331,0.0,0.0,Nov,4,1,9,2,Returning_Visitor,0,0
1,56.7474,0,0.0,10,121.5694,0.008656,0.051316,225.836396,0.0,May,3,1,1,5,New_Visitor,0,0
0,0.0424,0,0.0,44,4998.6672,0.040274,0.005638,19.435839,0.0,Dec,2,2,3,2,Returning_Visitor,1,0
0,18.6041,2,0.0,7,331.3101,0.014189,0.038061,0.0,0.0,Feb,3,2,4,2,Returning_Visitor,0,0
2,52.0339,0,41.6785,0,34.1221,0.002266,0.092769,0.0,0.0,Mar,3,2,3,3,New_Visitor,0,1
0,14.7638,0,0.0,146,225.355,0.043901,0.002552,27.767807,0.0,Nov,2,2,4,2,Returning_Visitor,0,0
10,11.6149,0,0.0,57,32.8953,0.013226,0.003608,24.160927,0.0,Aug,2,8,1,3,Returning_Visitor,0,1
2,219.0336,0,0.0,22,331.2471,0.02224,0.015006,0.0,0.0,Dec,1,2,9,2,New_Visitor,0,0
2,0.9068,0,110.2699,4,564.46,0.004761,0.013835,0.0,0.0,Dec,1,1,2,2,Returning_Visitor,0,0
0,2.7298,1,0.0,42,4804.131,0.008335,0.002525,42.99185,0.0,Sep,3,1,1,4,Returning_Visitor,0,0
1,12.2924,2,0.0,2,702.9418,0.001157,0.008575,0.0,0.0,Mar,4,13,7,1,Returning_Visitor,1,0
2,0.0296,0,62.7337,43,3.7687,0.004451,0.002155,0.0,0.0,Aug,3,2,7,15,Returning_Visitor,0,0
1,7.314,3,0.0,16,9041.299,0.042432,0.000215,0.0,0.0,Oct,1,2,3,13,New_Visitor,0,1
0,399.6288,0,0.0,58,198.5727,2e-06,0.001911,0.0,0.0,May,2,4,1,13,Returning_Visitor,0,0
6,9.0764,0,5.311,10,39.1216,0.000274,0.036659,0.0,0.0,June,1,10,1,2,Returning_Visitor,0,0
0,8.6745,0,0.0,11,599.8361,0.088171,0.082059,20.258782,0.0,May,2,2,1,2,New_Visitor,1,0
13,11.0755,0,0.0,306,141.6361,0.006544,0.000806,0.0,0.0,May,1,2,3,1,Returning_Visitor,0,0
0,1.5196,0,0.0,98,169.5949,0.020311,0.001226,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,0,0
1,0.1258,0,0.0,82,4404.6609,0.004089,0.078561,0.0,0.0,Nov,2,5,9,2,Returning_Visitor,1,1
0,1.2307,0,10.5266,1,721.6744,0.012719,0.00901,68.28216,0.6,Jul,2,2,2,8,Returning_Visitor,0,0
1,15.0007,0,0.0,44,143.7697,0.005505,0.008962,0.0,0.0,Mar,2,2,4,2,Returning_Visitor,1,0
0,0.723,0,921.2036,2,178.8176,0.02188,0.043193,26.569054,0.0,May,3,2,1,4,Returning_Visitor,0,0
3,2.6859,3,37.9924,11,5690.6948,0.001866,0.010408,0.0,0.0,Mar,3,2,3,13,Returning_Visitor,0,0
0,1.7449,0,463.503,5,1305.6279,0.090086,0.086168,0.0,0.0,Jul,1,2,9,11,Returning_Visitor,0,0
0,0.1991,1,0.0,4,61.6068,0.035022,0.029257,0.0,0.0,May,2,2,3,6,New_Visitor,1,0
10,1202.276,4,0.0,1,1424.9614,0.000383,0.00879,0.0,0.0,Mar,2,2,4,2,Returning_Visitor,1,0
0,0.2547,1,0.0,166,19.3244,0.011093,0.012627,15.274788,0.0,Nov,3,1,1,2,New_Visitor,0,0
0,645.8542,2,0.0,59,295.2011,0.003563,0.016133,0.0,0.6,Aug,1,2,1,8,Returning_Visitor,0,1
2,6.6949,1,0.0,68,5491.6555,0.00821,0.022325,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,0,0
6,171.7297,0,27.5964,0,325.3408,0.000332,0.018041,17.590194,0.0,Nov,2,2,4,1,Returning_Visitor,1,0
0,0.4026,3,0.0,23,151.564,0.0157,0.000898,2.20016,0.0,Aug,3,2,2,2,Returning_Visitor,0,0
0,142.542,0,0.6037,18,641.5214,0.000874,0.030636,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,0,1
1,25.5683,0,0.0,10,23706.7335,8.8e-05,0.010084,0.0,0.0,Dec,2,2,1,4,Returning_Visitor,1,0
2,0.1715,0,0.0,0,1035.1647,0.077624,0.006702,0.0,0.2,Nov,3,2,2,13,Returning_Visitor,0,1
1,42.7376,0,0.0,10,3772.7201,0.013198,0.105989,0.0,1.0,Nov,1,10,2,2,New_Visitor,0,0
0,38.8349,2,0.0,0,345.3589,0.005857,0.019711,37.644848,0.0,Jul,2,12,9,4,Returning_Visitor,0,0
0,52.7293,0,0.0,19,161.3791,0.000218,0.035452,25.216615,0.0,Nov,3,2,1,2,Returning_Visitor,0,0
0,42.4473,0,0.0,0,6149.0982,0.049884,0.023457,0.0,0.0,Nov,2,2,3,8,Returning_Visitor,0,0
2,0.372,2,0.0,1,1905.2537,6.8e-05,0.000819,0.0,0.0,Dec,2,2,9,3,Returning_Visitor,1,0
0,22.8284,0,0.0,13,3112.7039,0.000184,0.008981,0.0,0.4,Mar,2,1,1,8,Returning_Visitor,0,0
0,2.1547,1,0.0,95,101.1848,0.010052,0.006255,0.0,0.0,May,1,2,1,1,Returning_Visitor,1,0
1,2.7745,1,0.0,64,1896.4009,0.028848,0.000648,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,0,0
0,1.9453,0,0.0,50,595.546,0.018308,0.042524,0.0,0.0,Dec,3,2,8,8,Returning_Visitor,0,0
1,4.6335,0,0.0,0,85.1462,0.015771,0.014572,0.0,0.0,May,3,1,9,3,Other,0,0
0,101.2062,0,0.0,24,89.4892,0.10145,0.00465,0.0,0.0,Oct,3,1,6,10,Returning_Visitor,0,0
0,163.8891,0,0.0,60,1631.5426,0.032929,0.019713,0.0,0.0,May,1,1,1,13,Returning_Visitor,0,0
4,79.9739,0,696.7005,0,39.7872,0.002628,0.003226,8.348172,0.2,June,2,2,1,1,Returning_Visitor,0,0
1,0.8997,0,0.0,18,1348.7325,0.005084,0.037221,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,1,0
0,0.2198,0,0.0,9,1041.4871,0.047927,0.011547,0.0,0.0,Oct,2,1,2,2,Returning_Visitor,0,0
5,45.2142,0,0.0,7,1244.9823,0.008554,0.000626,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0,1
0,0.4279,0,0.0,37,121.2069,0.000786,0.040952,0.0,0.0,Dec,1,1,6,5,Returning_Visitor,1,0
0,115.029,0,97.6771,53,7027.3516,0.000625,0.010562,34.541997,0.0,Feb,2,2,3,2,Returning_Visitor,1,1
0,11.5962,2,0.0,19,838.9475,0.006537,0.070832,0.0,0.0,Dec,2,1,3,1,Returning_Visitor,0,0
0,9.0146,0,130.7493,5,7175.0611,0.020961,0.061245,0.0,0.0,Dec,1,2,1,3,Returning_Visitor,0,0
0,59.2473,0,0.0,10,50.0694,0.006985,0.003524,24.111161,0.0,Mar,2,2,3,13,New_Visitor,0,0
2,285.6396,0,0.0,0,224.0379,0.004802,0.016401,0.0,0.0,Jul,3,2,3,1,Returning_Visitor,0,0
1,17.8065,0,0.0,7,66.6884,0.000546,0.037694,0.0,0.0,Dec,1,2,7,3,Returning_Visitor,0,0
0,1.2329,0,0.0,0,587.6918,0.000543,0.026035,0.0,1.0,Dec,2,2,3,2,Returning_Visitor,0,0
0,4.4512,0,0.0,24,1256.1492,0.090685,0.020772,0.0,0.0,Oct,3,2,9,1,New_Visitor,1,0
1,1.6788,0,334.0982,14,1692.2155,0.031955,0.024614,7.871235,0.0,Nov,2,1,3,1,Returning_Visitor,0,0
4,73.2836,0,84.6724,180,469.2283,0.098654,0.007812,0.0,0.0,Oct,3,1,2,15,Returning_Visitor,0,0
0,0.1722,2,0.0,2,3094.7043,0.001363,0.009041,0.0,0.0,Nov,2,1,6,2,Returning_Visitor,0,0
6,0.1755,0,0.0,27,971.2828,0.002711,0.023493,0.0,0.0,Jul,2,2,1,2,Returning_Visitor,0,1
3,325.7461,0,0.0,0,677.6418,0.012172,0.001059,0.0,0.0,Mar,2,2,1,4,Returning_Visitor,1,0
2,70.0164,0,0.0,8,63973.5222,0.019896,0.069482,20.198955,0.0,Aug,1,1,9,10,Returning_Visitor,0,0
3,10.4628,0,0.0,12,493.0874,0.022816,0.021575,0.0,0.0,May,1,1,5,3,Returning_Visitor,0,1
1,478.2505,0,0.0,7,803.3056,0.013075,0.034051,0.0,0.0,Jul,2,2,3,1,New_Visitor,1,1
2,1.9019,0,0.0,3,99.5862,0.028751,0.012361,0.0,0.0,Aug,2,2,2,6,Returning_Visitor,0,0
0,46.8742,0,0.0,0,1870.1812,0.0264,0.038751,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,0,0
0,0.0973,0,31.2874,2,1197.0953,0.054809,0.002357,0.0,0.0,Nov,4,2,3,3,Returning_Visitor,0,0
1,44.229,0,21.9964,10,245.3466,0.000196,8.8e-05,15.349912,0.8,Mar,2,2,3,11,Returning_Visitor,0,1
3,3.6563,0,0.0,6,256.6089,0.003675,0.026813,0.0,0.6,Dec,2,2,8,2,Returning_Visitor,0,0
0,0.0263,0,0.0,12,196.0561,0.000442,0.05905,0.0,0.0,Nov,2,1,1,2,Returning_Visitor,1,0
1,18.0579,0,0.0,20,42.5544,0.046665,0.009302,0.0,0.0,Mar,2,1,2,4,Returning_Visitor,0,1
4,32.8495,4,0.0,9,27.203,0.000245,0.012493,0.0,0.0,May,1,2,3,3,Returning_Visitor,0,0
0,211.2723,1,0.0,3,134.6929,8.4e-05,0.066773,0.0,0.6,Mar,3,2,6,13,Returning_Visitor,0,0
4,0.2906,0,0.0,29,749.7219,0.003852,0.001035,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,0,0
0,162.8614,0,0.0,9,1398.6175,0.000183,0.023078,0.0,0.0,May,3,2,3,4,Returning_Visitor,0,0
0,7.8937,0,0.0,135,406.7241,0.022023,0.00548,10.103462,0.0,Nov,2,2,1,2,Returning_Visitor,0,0
13,2.663,0,0.0,17,3.9662,0.024754,0.014973,13.774372,0.6,May,2,2,1,20,Returning_Visitor,0,0
2,2.218,0,0.0,4,9.788,0.11034,0.000117,0.0,0.0,Nov,1,2,4,2,Returning_Visitor,0,0
1,0.6917,0,0.0,4,22237.9879,0.001552,0.028269,4.71578,0.0,Nov,3,4,1,10,Returning_Visitor,0,0
0,1122.9152,0,28.3221,28,443.077,0.022308,0.003017,7.229285,0.0,Dec,1,2,9,2,Returning_Visitor,0,1
4,51.6935,0,102.6717,34,30.6473,0.018087,0.036519,0.0,0.0,May,2,2,4,4,Returning_Visitor,0,1
0,7.1398,0,0.0,8,18257.8648,0.023517,0.004716,0.0,0.0,May,3,1,3,2,Returning_Visitor,1,0
6,47.7852,0,0.0,42,224.0213,0.061729,0.012656,12.274704,0.0,Nov,3,2,2,2,Returning_Visitor,0,0
5,4.3699,0,0.0,13,3640.7205,0.019562,0.021651,0.0,0.0,Nov,1,2,1,2,Returning_Visitor,0,0
0,237.0472,7,73.519,9,63973.5222,0.064684,0.0772,0.0,0.0,May,1,2,7,1,New_Visitor,1,0
8,0.1639,0,65.9019,2,127.351,0.033217,0.048162,53.701554,0.0,June,2,2,1,1,Returning_Visitor,0,0
0,1.0262,0,28.8264,1,281.0784,0.041688,0.026076,0.0,0.0,Dec,3,7,2,1,Returning_Visitor,1,0
0,1.3589,0,0.0,14,1385.4736,9.8e-05,0.002467,0.0,0.0,May,1,1,1,10,New_Visitor,1,0
1,1.9671,1,0.0,38,936.9529,0.000906,0.09548,0.0,0.0,Nov,3,4,1,2,Returning_Visitor,1,0
0,16.9888,0,0.0,0,761.2818,0.0137,0.016214,0.0,0.0,Nov,1,1,7,2,Returning_Visitor,0,0
0,65.1955,0,0.0,43,1798.4777,0.023523,4.9e-05,0.0,0.0,Dec,3,2,9,1,Returning_Visitor,0,0
0,66.7212,0,0.0,66,1508.9715,0.002008,0.004749,0.0,0.0,Nov,3,1,6,1,Returning_Visitor,0,0
2,41.0046,2,38.9529,0,179.3336,0.031795,0.002761,0.0,0.0,May,1,2,2,1,Returning_Visitor,0,0
1,0.9115,0,0.0,0,3656.1189,0.002544,0.044299,8.686658,0.0,Mar,2,2,4,2,Returning_Visitor,0,0
0,37.7716,0,7.1996,1,59.2305,0.00453,0.018864,0.0,0.0,May,2,2,4,2,Returning_Visitor,1,1
0,2455.9806,3,31.7762,69,459.8261,0.019919,0.009729,0.0,0.0,May,2,2,9,13,Returning_Visitor,0,1
0,17.4933,1,0.0,6,2133.1909,0.000968,0.025779,8.480545,0.2,Dec,2,2,2,13,Returning_Visitor,0,0
4,4.4343,3,244.0893,20,253.9081,0.016345,0.001642,0.0,0.0,Feb,3,2,6,3,Returning_Visitor,0,1
7,273.3912,3,0.0,37,3091.6491,0.025212,0.014036,5.109088,0.0,May,3,2,1,1,New_Visitor,0,0
0,0.5808,0,0.0,44,184.4739,0.018022,0.007448,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,0,0
0,212.4043,0,0.0,11,57.3132,0.00177,0.030388,0.0,0.0,Aug,3,2,2,2,Returning_Visitor,0,0
3,106.2954,0,171.1676,115,377.5927,0.000649,0.059944,0.0,0.0,May,2,2,1,1,Returning_Visitor,0,0
4,633.5854,0,0.0,1,121.2543,0.008078,0.005379,0.0,0.0,Feb,2,1,9,20,New_Visitor,0,0
0,598.8656,0,0.0,1,1663.4822,0.030398,0.003211,0.0,0.6,Nov,2,5,9,4,Returning_Visitor,1,0
0,61.7335,1,46.501,11,19114.3503,0.063744,0.000627,0.0,0.2,Dec,3,2,1,2,Returning_Visitor,1,1
0,2649.3159,0,0.0,9,81.2032,0.044294,0.051443,42.585682,0.0,Dec,2,2,4,1,Returning_Visitor,0,0
1,0.0635,0,0.0,20,328.8554,0.007146,0.025533,0.0,0.0,Feb,1,10,1,3,Returning_Visitor,0,0
0,0.1129,0,0.0,10,115.1147,0.01083,0.001565,0.0,0.0,Oct,2,2,1,4,Returning_Visitor,0,0
3,0.1342,0,0.0,11,43.3721,0.047801,0.011411,0.0,0.0,Nov,1,8,6,3,Returning_Visitor,0,1
1,20.1955,0,139.3379,2,3662.7849,0.011513,0.019464,0.0,0.0,Oct,2,1,7,9,Returning_Visitor,1,0
3,1.6483,0,0.0,72,43.6937,0.000666,0.036673,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,0,0
0,32.8376,2,0.0,29,2762.7843,0.010946,0.006168,0.0,0.0,Oct,2,2,4,3,Returning_Visitor,0,0
1,133.1942,4,0.0,226,23.1492,0.010253,0.02218,26.077668,0.0,Nov,2,2,4,2,Returning_Visitor,0,0
0,0.8037,0,0.0,2,3.4678,0.004688,0.007985,0.0,0.6,Jul,2,2,3,5,Returning_Visitor,0,1
18,0.8702,0,0.0,0,21.4431,0.016914,0.01831,0.0,0.0,Mar,1,1,1,6,Returning_Visitor,0,1
1,5.6317,0,0.0,12,63973.5222,0.005667,0.037323,0.0,0.0,Nov,1,2,3,1,Returning_Visitor,0,0
3,50.852,2,0.0,170,7673.6361,0.041021,0.002294,0.0,0.0,Mar,2,2,1,2,New_Visitor,0,0
0,17.8197,0,0.0,14,1535.6423,0.117108,0.044789,0.0,0.0,May,3,2,1,4,Returning_Visitor,0,0
0,15.043,0,0.0,1,38.2355,0.138157,0.024995,0.0,0.0,Nov,3,2,8,10,Returning_Visitor,0,0
0,2.3839,0,0.0,18,2605.4799,0.00269,0.040575,34.013972,0.0,Nov,2,2,1,11,Returning_Visitor,0,0
0,41.5582,3,0.0,11,829.1628,0.002572,0.010504,60.929566,1.0,Mar,2,1,4,13,Returning_Visitor,0,0
0,0.5813,0,0.0,37,2254.3624,0.016393,0.007895,0.0,0.0,Aug,1,2,3,10,Returning_Visitor,0,0
7,23.7826,0,34.2379,5,620.3619,0.108504,0.005601,0.0,0.0,May,4,2,1,1,Returning_Visitor,0,0
0,571.0552,0,0.0,36,1299.8393,0.013494,0.005325,0.0,0.0,Nov,1,2,1,2,New_Visitor,0,0
0,743.01,0,0.0,145,167.4885,0.024243,0.031984,0.0,0.0,Nov,1,4,2,4,Returning_Visitor,0,0
4,4.6854,5,0.0,0,1035.8027,0.008561,0.008152,0.0,0.0,May,3,2,1,6,Returning_Visitor,0,0
3,1.855,0,0.0,85,1552.9774,0.033062,0.040338,0.0,0.4,May,2,4,3,13,New_Visitor,0,0
10,1548.7978,0,0.0,48,418.5096,0.034313,0.031991,0.0,0.0,Mar,1,2,7,2,Returning_Visitor,0,0
1,27.8881,5,0.0,46,22.3984,0.000878,0.007531,0.0,0.0,May,3,1,6,1,New_Visitor,0,0
4,1271.8119,0,0.0,27,6190.1407,0.000464,0.061742,0.0,0.0,May,2,1,6,1,Returning_Visitor,0,0
5,176.6952,0,0.0,6,83.7127,0.006652,0.028995,113.014378,0.4,Dec,3,2,2,3,Returning_Visitor,1,0
2,12.7203,0,0.0,110,269.9339,0.008322,0.001144,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,0,0
0,1.6928,0,0.0,49,3850.2852,0.033621,0.071944,0.0,0.0,May,2,4,1,11,Returning_Visitor,0,0
0,7.2977,1,0.0,4,73.409,0.028047,0.019758,0.0,0.0,Mar,2,2,1,2,New_Visitor,0,1
0,37.3445,3,0.0,9,242.7203,0.000454,0.025196,0.0,0.0,Dec,2,8,1,1,New_Visitor,0,0
0,11.4609,0,0.0,9,1405.231,0.007753,0.047143,35.118782,0.0,June,2,4,8,2,Returning_Visitor,0,0
1,0.3085,0,0.0,224,17534.9637,0.062984,0.012724,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,0,0
5,16.8886,0,0.0,26,47.2208,0.023113,0.013746,0.0,0.0,Nov,2,2,1,1,New_Visitor,0,0
0,30.774,0,0.0,8,5369.9588,0.018707,0.015863,0.0,0.0,Dec,2,1,3,2,Returning_Visitor,0,0
3,25.1727,0,0.0,22,39.6062,0.006118,0.000368,0.0,0.0,May,2,2,2,1,New_Visitor,1,0
1,2.5787,0,461.5845,45,596.8408,0.006421,0.012577,0.0,0.0,Nov,2,13,4,2,Returning_Visitor,1,0
0,76.2708,0,0.0,57,1232.5328,0.043436,0.044578,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,0,1
0,20.3757,0,491.548,0,32.7496,4.7e-05,0.044314,0.0,0.0,Mar,1,2,4,2,Returning_Visitor,0,0
1,0.0999,0,0.0,9,93.4104,0.065532,0.00744,0.0,0.0,Nov,2,2,9,7,Returning_Visitor,0,0
0,17.6711,0,116.1006,0,37.7546,0.000439,0.025798,0.0,0.0,May,2,1,1,3,Returning_Visitor,0,0
0,2.0189,0,0.0,14,431.4122,0.002569,0.000181,0.0,0.0,May,2,4,9,6,Returning_Visitor,0,0
0,1.424,0,0.0,4,88.5678,0.000337,0.015029,0.0,0.0,Aug,2,5,4,1,Returning_Visitor,0,0
3,3.117,0,0.0,29,144.8403,0.025972,0.00724,0.0,0.6,Nov,2,2,1,3,New_Visitor,0,0
0,8.0539,0,0.0,33,17410.582,0.015261,0.000831,9.77599,0.0,Mar,2,1,1,1,Returning_Visitor,1,0
24,5.6116,0,0.0,0,2510.8496,0.005705,0.009694,0.0,0.0,May,3,1,1,10,Returning_Visitor,0,0
0,40.9217,2,7.6087,53,143.4862,0.056795,0.032531,0.0,0.0,Nov,2,3,1,2,Returning_Visitor,0,0
0,0.56,3,387.9931,61,117.6442,0.025791,0.003617,0.0,0.4,May,3,1,1,1,Returning_Visitor,0,0
1,3.6024,2,0.0,135,69.719,0.0213,0.002871,0.0,0.0,May,2,2,7,6,Returning_Visitor,1,0
0,8.7069,1,0.0,41,1567.859,0.001336,0.007836,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,0,0
10,69.4999,0,0.0,7,90.0866,0.003506,0.054784,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,0,0
0,5.9194,0,0.0,8,86.0845,0.013396,0.015371,0.0,0.0,May,1,2,9,2,Returning_Visitor,0,0
0,4.1837,0,0.0,89,3.1092,0.00377,0.01704,0.0,0.0,Nov,2,3,1,1,New_Visitor,0,0
0,1.1882,0,135.836,9,158.2158,0.04514,0.008264,0.0,0.0,May,1,2,7,1,Returning_Visitor,0,0
0,3.4935,3,0.0,62,184.1823,0.000197,0.023618,19.001659,0.0,Mar,1,2,1,2,New_Visitor,0,0
0,4.1976,0,0.0,27,495.465,0.000641,0.05804,24.526254,0.0,Nov,1,2,1,2,Returning_Visitor,0,0
5,2.4968,0,0.0,85,225.0299,0.081996,0.002782,0.0,0.2,May,2,2,8,3,Returning_Visitor,0,0
6,0.1789,2,51.4572,63,111.8504,0.005124,0.039712,0.0,0.8,Aug,2,2,8,5,Returning_Visitor,1,0
0,3.7531,0,52.5502,1,53.1396,0.040145,0.01738,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,0,0
